"name","name-2","name-3","sale_price"
"Газовые плиты","Artel","Газовая плита Artel Milagro 10K Белая","2394000"
"Газовые плиты","Gefest","Газовая плита Gefest 6500-02 0314","5361000"
"С духовкой","Shivaki","Газовая плита Shivaki 6401G Белая","2038000"
"Газовые плиты","Gefest","Газовая плита Gefest 6100-03","5073000"
"Газовые плиты","Artel","Газовая плита Artel Milagro G белая","1224000"
"Газовые плиты","Beko","Газовая плита Beko FSGT62130DXO","5459000"
"Газовые плиты","Artel","Газовая плита Artel Apetito GP F 90G INOX","5273000"
"Газовые плиты","Artel","Газовая плита Artel Milagro 10K Серая","2402000"
"С духовкой","Бирюса ","Газовая плита Бирюса U60GE57SS","2628000"
"Газовые плиты","Artel","Газовая плита Artel APETITO 01G RED","1565000"
"Газовые плиты","Gefest","Газовая плита Gefest 6300-02 0346","5276000"
"Газовые плиты","Gefest","Газовая плита Gefest 6100-03 0279","5314000"
"Газовые плиты","Gefest","Газовая плита Gefest 1200C6 K83","3375000"
"Газовые плиты","Gefest","Газовая плита Gefest 6100-02 0309","4794000"
"Газовые плиты","Ferre","Газовая плита Ferre 19X Инокс","2419000"
"Газовые плиты","Ferre","Газовая плита Ferre 20 X","0"
"Газовые плиты","Ferre","Газовая плита Ferre 20 DB","2531000"
"Газовые плиты","Artel","Газовая плита Artel MILAGRO F90G M/A KP","5644000"
"Газовые плиты","Artel","Газовая плита Artel Milagro 10K Чугун Белая","2915000"
"Газовые плиты","Artel","Газовая плита Artel Milagro 02K Коричневая","2197000"
"Газовые плиты","Artel","Газовая плита Artel Apetito 10G Чугун Белая","3009000"
"Газовые плиты","Gefest","Газовая плита Gefest 1200C6 K73","3794000"
"Газовые плиты","Artel","Газовая плита Artel Apetito 10G Серый","1755000"
"Газовые плиты","Gefest","Газовая плита Gefest 1200C7 K73","3178000"
"Газовые плиты","Gefest","Газовая плита Gefest 6500-02 0313","5376000"
"Газовые плиты","Gefest","Газовая плита Gefest 6500-02 0315","5658000"
"Газовые плиты","Artel","Газовая плита Artel Milagro F90G INOX","6078000"
"Газовые плиты","Gefest","Газовая плита Gefest 6100-03 0001","5614000"
"Газовые плиты","Artel","Газовая плита Artel Milagro 01К Коричневая","2061000"
"Газовые плиты","Artel","Газовая плита Artel Apetito 02G Brown","2161000"
"Газовые плиты","Gefest","Газовая плита Gefest 6500-04 0069","6832000"
"Газовые плиты","Artel","Газовая плита Artel Milagro 10K Коричневая","2402000"
"Газовые плиты","Gefest","Газовая плита Gefest 6100-03 0004","5614000"
"Стационарные блендеры","Avalon","Блендер Avalon BL 1194","1095000"
"Погружные блендеры","Vitek","Блендер погружной VITEK VT 8542","440000"
"Погружные блендеры","Vitek","Блендер погружной VITEK VT 3415","340800"
"Ручные блендеры","Vitek","Блендер погружной VITEK VT 3415","340800"
"Стационарные блендеры","Sencor","Блендер Sencor SNB-6601RD","1557000"
"Блендеры Sencor","Sencor","Блендер Sencor SNB-6601RD","1557000"
"Стационарные блендеры","Philips","Блендер пароварка Philips SCF870 22","1027000"
"Блендеры Philips","Philips","Блендер пароварка Philips SCF870 22","1027000"
"Погружные блендеры","NEOS","Блендер Neos HB550","241000"
"Ручные блендеры","NEOS","Блендер Neos HB550","241000"
"Стационарные блендеры","NEOS","Блендер Neos JB450","342000"
"Стационарные блендеры","Emerald","Блендер Emerald UJB-404","591000"
"Кофеварки","Tefal","Кофеварка Tefal CM600810","990000"
"Кофеварки","Polaris","Кофемашина капсульная Polaris PCM 2020","2030000"
"Кофеварки","Polaris","Кофеварка Рожковая Polaris PCM 1516E","1527000"
"Кофеварки","Bosch","Кофеварка Bosch TKA8013","1340000"
"Кофеварки","Tefal","Кофеварка Tefal CM361838","670000"
"Кофеварки","Philips","Кофеварка Philips HD7457/20","731000"
"Кофеварки","Polaris","Кофеварка Polaris Гейзерная Kontur 4C","260000"
"Кофеварки","Polaris","Кофеварка Рожковая Polaris PCM 1538E Adore Crema","1520000"
"Кофеварки","Polaris","Кофеварка Рожковая Polaris PCM 1536E Adore Cappuccino","2900000"
"Кофеварки","Polaris","Кофеварка Рожковая Polaris PCM 4006A Golden","1100000"
"Кофеварки","Polaris","Кофеварка Polaris PCM 0632","340000"
"Кофеварки","Moulinex","Кофеварка Moulinex FG360830","678000"
"Кофеварки","Polaris","Кофеварка Рожковая Polaris PCM 1527E Adore Crema","1745000"
"Кофеварки","Philips","Кофеварка Philips HD7436","658000"
"Кофеварки","DeLonghi","Кофеварка Рожковая DeLonghi EC850.M","4540000"
"Кофеварки","DeLonghi","Кофеварка Рожковая DeLonghi EC685.M","2838000"
"Кофеварки","Polaris","Кофеварка Рожковая Polaris PCM 1528AE","1360000"
"Кофеварки","Polaris","Кофеварка Polaris PCM 1215A","593000"
"Кофеварки","Bosch","Кофеварка Bosch TKA8011","1340000"
"Кофеварки","Philips","Кофеварка Philips HD7767","2900000"
"Кофеварки","DeLonghi","Кофеварка DeLonghi средство очистки от накипи DLSC500","119000"
"Кофеварки","Moulinex","Кофеварка Moulinex FG370811","309000"
"Кофеварки","DeLonghi","Кофеварка Рожковая DeLonghi ECP35.31","2235000"
"Кофеварки","Polaris","Кофеварка Рожковая Polaris PCM 1530","1971000"
"Кофеварки","Polaris","Кофеварка Рожковая Polaris PCM 1515","1134000"
"Кофеварки","Bosch","Кофеварка Bosch TKA6A044","615000"
"Кофеварки","Bosch","Кофеварка Bosch TKA6A043","849000"
"Кофеварки","Bosch","Кофеварка Bosch TKA6A041","849000"
"Кофеварки","Artel","Кофеварка Artel ART CM 427","372000"
"Кофеварки","Artel","Кофеварка Artel  ART CM 429","248000"
"Кофеварки","DeLonghi","Кофеварка DeLonghi ICM15210.1W","690000"
"Кофеварки","DeLonghi","Кофеварка DeLonghi ICM15210.1R","446000"
"Кофеварки","DeLonghi","Кофеварка Рожковая DeLonghi ECP33.21BK","1614000"
"Кофеварки","DeLonghi","Кофеварка Рожковая DeLonghi ECP31 21","1456000"
"Кофеварки","DeLonghi","Кофеварка Рожковая DeLonghi EC157","1159000"
"Кофеварки","DeLonghi","Кофеварка Рожковая DeLonghi ECZ351.GY","1659000"
"Кофеварки","Philips","Кофеварка Philips HD7434/20","550000"
"Кофеварки","Philips","Кофеварка Philips HD7447/00","634000"
"Кофеварки","DeLonghi","Кофеварка DeLonghi ICMJ210.BK","384000"
"Кофеварки","Philips","Кофеварка Philips HD7467/20","550000"
"Кофеварки","DeLonghi","Кофеварка DeLonghi ICM15250","717000"
"Кофеварки","Moulinex","Кофеварка Moulinex FG151825","279000"
"Кофеварки","Moulinex","Кофеварка Moulinex FG360D10","705000"
"Кофеварки","Moulinex","Кофеварка Moulinex CD1008FR","356000"
"Кофеварки","Philips","Кофеварка Philips HR7140/55","389000"
"Кофеварки","DeLonghi","Кофеварка DeLonghi EC850.M","2798000"
"Кофемашины","Krups","Кофемашина Krups EA894810","13000000"
"Кофемашины","DeLonghi","Кофемашина DeLonghi ECAM250.31.SB","5403000"
"Кофемашины","DeLonghi","Кофемашина DeLonghi ECAM370.85.SB","10868000"
"Кофемашины","Philips","Кофемашина Philips EP2231/40","7900000"
"Кофемашины","Philips","Кофемашина Philips EP2221/40","5730000"
"Кофемашины","Krups","Кофемашина капсульная Krups Dolce Gusto Mini Me KP123B19","1398000"
"Кофемашины","DeLonghi","Кофемашина DeLonghi ESAM420.S","4870000"
"Кофемашины","DeLonghi","Кофемашина DeLonghi ECAM350.15.B","5922000"
"Кофемашины","DeLonghi","Кофемашина DeLonghi ESAM2600","4800000"
"Кофемашины","Krups","Кофемашина капсульная Krups KP1A0510","1075000"
"Кофемашины","Krups","Кофемашина капсульная Krups KP170110","1344000"
"Кофемашины","Krups","Кофемашина капсульная Krups KP240110","1680000"
"Кофемашины","DeLonghi","Кофемашина DeLonghi ECAM610.75.MB","13438000"
"Кофемашины","DeLonghi","Кофемашина DeLonghi ESAM420.80.TB","11500000"
"Кофемашины","DeLonghi","Кофемашина DeLonghi ESAM6904.M","16233000"
"Кофемашины","Philips","Кофемашина Philips EP3243/70","8200000"
"Кофемашины","Philips","Кофемашина Philips EP2030/10","8100000"
"Кофемашины","Philips","Кофемашина Philips ЕР5310/10","6400000"
"Кофемашины","Philips","Кофемашина Philips SM5473/10","9387000"
"Кофемашины","Philips","Кофемашина Philips EP1220/00","6100000"
"Кофемашины","Philips","Кофемашина Philips EP2035","7201000"
"Кофемашины","DeLonghi","Кофемашина DeLonghi ECAM350.75.S","9886000"
"Кофемашины","Philips","Кофемашина Philips HD8925/09","10609000"
"Кофемашины","DeLonghi","Кофемашина DeLonghi ECAM350.55.B","10830000"
"Кофемашины","DeLonghi","Кофемашина капсульная DeLonghi Nespresso Inissia EN80.B","816000"
"Кофемашины","Krups","Кофемашина капсульная Krups Dolce Gusto Mini Me KP123B10","1398000"
